MCPV_ID	MCPV_KODAS	MCPV_PAV	pirk_obj_objt_id	kategorija	MCPV_VERSIJA
6232	45234230-7	Kėdinių keltuvų statybos darbai	3		1
6233	45234240-0	Funikulierinė geležinkelio sistema	3		1
6234	45234250-3	Teleferiniai įrenginiai	3		1
6235	45235000-3	Aerodromų, kilimo ir tūpimo takų bei manevravimo zonos statybos darbai	3		1
6236	45235100-4	Oro uostų statybos darbai	3		1
6237	45235110-7	Aerodromų statybos darbai	3		1
6238	45235111-4	Aerodromų dangos įrengimas	3		1
6239	45235200-5	Kilimo ir tūpimo takų tiesimo darbai	3		1
6240	45235210-8	Kilimo ir tūpimo takų dangos keitimo  darbai	3		1
6241	45235300-6	Orlaivių manevravimo zonos dangos klojimo darbai	3		1
6242	45235310-9	Lėktuvų važiuojamoji zona už kilimo ir tūpimo tako	3		1
6243	45235311-6	Lėktuvų važiuojamosios zonos už kilimo ir tūpimo tako danga	3		1
6244	45235320-2	Aikštelių prie orlaivių terminalų ir angarų statybos darbai	3		1
6245	45236000-0	Plokščiosios konstrukcijos	3		1
6246	45236100-1	Plokščiosios konstrukcijos įvairiai sporto įrangai	3		1
6247	45236110-4	Plokščiosios konstrukcijos sporto aikštelėms	3		1
6248	45236111-1	Plokščiosios konstrukcijos golfo aikštynui	3		1
6249	45236112-8	Plokščiosios konstrukcijos teniso kortams	3		1
6250	45236113-5	Plokščiosios konstrukcijos hipodromui	3		1
6251	45236114-2	Plokščiosios konstrukciojos bėgimo takams	3		1
6252	45236119-7	Sporto aikštelių remonto darbai	3		1
6253	45236200-2	Plokščiosios konstrukcijos poilsio įrangai	3		1
6254	45236210-5	Plokščiosios konstrukcijos vaikų žaidimo zonai	3		1
6255	45236220-8	Plokščiosios konstrukcijos zoologijos sodui	3		1
6256	45236230-1	Plokščiosios konstrukcijos sodams	3		1
6257	45236250-7	Plokščiosios konstrukcijos parkams	3		1
6258	45236290-9	Poilsio zonų remonto darbai	3		1
6259	45236300-3	Plokščiosios konstrukcijos kapinėms	3		1
6260	45240000-1	Vandens objektų statybos darbai	3		1
6261	45241000-8	Uostų statybos darbai	3		1
6262	45241100-9	Krantinė	3		1
6263	45241200-0	Jūroje esančio terminalo statybos darbai vietoje	3		1
6264	45241300-1	Prieplauka	3		1
6265	45241400-2	Dokas	3		1
6266	45241500-3	Krovinių prieplauka	3		1
6267	45241600-4	Uostų apšvietimo įrenginių montavimas	3		1
6268	45242000-5	Kranto laisvalaikio objektų statybos darbai	3		1
6269	45242100-6	Vandens sporto statinių statybos darbai	3		1
6270	45242110-9	Laivų nuleidimo konstrukcijų statybos darbai	3		1
6271	45242200-7	Valčių prieplauka	3		1
6272	45242210-0	Jachtų uostas	3		1
6273	45243000-2	Kranto apsaugos darbai	3		1
6274	45243100-3	Pajūrio uolų apsaugos darbai	3		1
6275	45243110-6	Pajūrio uolų stabilizavimo darbai	3		1
6276	45243200-4	Molas	3		1
6277	45243300-5	Pylimas nuo jūros potvynių	3		1
6278	45243400-6	Paplūdimių sutvirtinimo darbai	3		1
6279	45243500-7	Jūros įtvirtinimai	3		1
6280	45243510-0	Kranto sutvirtinimo darbai	3		1
6281	45243600-8	Krantinės pylimas	3		1
6282	45244000-9	Jūrų statybos darbai	3		1
6283	45244100-0	Jūrinė įranga	3		1
6284	45246000-3	Upių reguliavimo ir potvynių kontrolės statiniai	3		1
6285	45246100-4	Upių įtvirtinimų statyba	3		1
6286	45246200-5	Upių krantų sutvirtinimo darbai	3		1
6287	45246400-7	Apsisaugojimo nuo potvynių darbai	3		1
6288	45246410-0	Įtvirtinimų nuo potvynių priežiūros darbai	3		1
6289	45246500-8	Pajūrio pasivaikščiojimo takas	3		1
6290	45246510-1	Lentinis paplūdimio takas	3		1
6291	45247000-0	Užtvankų, kanalų, drėkinimo kanalų ir akvedukų statybos darbai	3		1
6292	45247100-1	Vandens kelių įrengimo  darbai	3		1
6293	45247110-4	Kanalų kasimas	3		1
6294	45247111-1	Drėkinimo kanalas	3		1
6295	45247112-8	Drenažo kanalas	3		1
6296	45247120-7	Vandens keliai, išskyrus kanalus	3		1
6297	45247130-0	Akvedukas	3		1
6298	45247200-2	Užtvankų ir panašių statinių statybos darbai	3		1
6299	45247210-5	Užtvanka	3		1
6300	45247211-2	Užtvankos pylimas	3		1
6301	45247212-9	Užtvankos sutvirtinimo darbai	3		1
6302	45247220-8	Slenkstis vandens lygiui reguliuoti	3		1
6303	45247230-1	Pylimas - užtvanka	3		1
6304	45247240-4	Stacionari užtvanka	3		1
6305	45247270-3	Rezervuarų statybos darbai	3		1
6306	45248000-7	Hidromechaninių statinių statybos darbai	3		1
6307	45248100-8	Šliuzai	3		1
6308	45248200-9	Sausieji dokai	3		1
6309	45248300-0	Plaukiojančiųjų dokų statybos darbai	3		1
6310	45248400-1	Plaukiojančios prieplaukos	3		1
6311	45248500-2	Kilnojamosios užtvankos	3		1
6312	45250000-4	Gamyklų, kasybos, apdirbamosios gamybos ir dujų bei naftos pramonės statinių statybos darbai	3		1
6313	45251000-1	Jėgainių ir katilinių statybos darbai	3		1
6314	45251100-2	Elektros jėgainių statybos darbai	3		1
6315	45251110-5	Atominė elektrinė	3		1
6316	45251111-2	Branduolinių reaktorių statybos darbai	3		1
6317	45251120-8	Hidroelektrinė	3		1
6318	45251130-1	Banginės jėgainės montavimas	3		1
6319	45251140-4	Šiluminė jėgainė	3		1
6320	45251141-1	Geoterminė elektrinė	3		1
6321	45251142-8	Medienos atliekas deginanti elektrinė	3		1
6322	45251143-5	Kompresorinė	3		1
6323	45251150-7	Aušinimo bokštų statybos darbai	3		1
6324	45251160-0	Vėjo jėgainių montavimo darbai	3		1
6325	45251200-3	Katilinė	3		1
6326	45251210-6	Įvairaus kuro katilinė	3		1
6327	45251220-9	Kogeneracijos jėgainė	3		1
6328	45251230-2	Garo gamybos jėgainė	3		1
6329	45251240-5	Biodujų elektrinė	3		1
6330	45251250-8	Vietos katilinė	3		1
6331	45252000-8	Vandens nuotekų valymo įrenginių, šiukšlių ir atliekų deginimo įrenginių statyba	3		1
6332	45252100-9	Nuotekų valymo įrenginiai	3		1
6333	45252110-2	Kilnojamasis įrenginys	3		1
6334	45252120-5	Vandens valymo įrenginiai	3		1
6335	45252121-2	Sedimentacijos įranga	3		1
6336	45252122-9	Nuotekų metantankas	3		1
6337	45252123-6	Sijojimo įranga	3		1
6338	45252124-3	Dugno gilinimo ir žemių siurbimo darbai	3		1
6339	45252125-0	Uolienų šalinimo darbas	3		1
6340	45252126-7	Geriamojo vandens valymo įrenginiai	3		1
6341	45252127-4	Nuotekų valymo įrenginiai	3		1
6342	45252130-8	Nuotekų valymo įrenginiai	3		1
6343	45252140-1	Dumblo džiovinimo įrenginiai	3		1
6344	45252150-4	Akmens anglies krovimo įrenginiai	3		1
6345	45252200-0	Valymo įrenginiai	3		1
6346	45252210-3	Vandens valymo įrenginiai	3		1
6347	45252300-1	Šiukįlių ir atliekų deginimo įrenginiai	3		1
6348	45253000-5	Cheminio apdorojimo įrenginių statymo darbai	3		1
6349	45253100-6	Demineralizacijos įrenginiai	3		1
6350	45253200-7	Desulfuravimo įrenginiai	3		1
6351	45253300-8	Distiliavimo arba rektifikavimo įrenginiai	3		1
6352	45253310-1	Vandens distiliavimo įrenginiai	3		1
6353	45253320-4	Alkoholio distiliavimo  įrenginiai	3		1
6354	45253400-9	Naftos chemijos įrenginių statymo darbai	3		1
6355	45253500-0	Farmacijos įrenginių statymo darbai	3		1
6356	45253600-1	Dejonizacijos  įrenginiai	3		1
6357	45253700-2	Metantanko įrenginiai	3		1
6358	45253800-3	Komposto įrenginiai	3		1
6359	45254000-2	Kasybos ir apdirbamosios gamybos statybos darbai	3		1
6360	45254100-3	Su kasyba susiję statybos darbai	3		1
6361	45254110-6	Statinys ant šachtos	3		1
6362	45254200-4	Apdirbamosios gamybos įrenginių statybos darbai	3		1
6363	45255000-9	Su naftos ir dujų pramone susijusios statybos darbai	3		1
6364	45255100-0	Verslinių-žvejybos platformų statybos darbai	3		1
6365	45255110-3	Gręžiniai	3		1
6366	45255120-6	Platformų įrenginiai	3		1
6367	45255121-3	Virvandeninių konstrukcijų įrenginiai	3		1
6368	45255200-1	Naftos perdirbimo įmonė	3		1
6369	45255210-4	Naftos terminalas	3		1
6370	45255300-2	Dujų terminalas	3		1
6371	45255400-3	Gamyba	3		1
6372	45255410-6	Gamyba jūroje	3		1
6373	45255420-9	Gamyba krante	3		1
6374	45255430-2	Naftos platformų išardymas	3		1
6375	45255500-4	Gręžimo ir žvalgymo darbai	3		1
6376	45255600-5	Naftos gręžinio vamzdžių montavimas	3		1
6377	45255700-6	Akmens anglių dujofikavimo įrenginiai	3		1
6378	45255800-7	Dujų gamybos įrenginiai	3		1
6379	45259000-7	Įrenginių remontas ir priežiūra	3		1
6380	45259100-8	Nuotekų įrenginių remonto ir priežiūros darbai	3		1
6381	45259200-9	Valymo įrenginių remonto ir priežiūros darbai	3		1
6382	45259300-0	Katilinių remonto ir priežiūros darbai	3		1
6383	45259900-6	Įrangos modernizavimo darbai	3		1
6384	45260000-7	Stogų dengimas ir kiti specialieji profesiniai statybos darbai	3		1
6385	45261000-4	Stogų karkasų ir dangų montavimo ir kiti darbai	3		1
6386	45261100-5	Stogo karkaso montavimo darbai	3		1
6387	45261200-6	Stogo dengimo ir stogo dažymo darbai	3		1
6388	45261210-9	Stogo dengimo darbai	3		1
6389	45261211-6	Stogo dengimo čerpėmis darbai	3		1
6390	45261212-3	Stogo dengimo šiferiu darbai	3		1
6391	45261213-0	Stogo dengimo metaline danga darbai	3		1
6392	45261214-7	Bituminio stogo dengimo darbai	3		1
6393	45261220-2	Stogo dažymo ir kito padengimo darbai	3		1
6394	45261221-9	Stogo dažymo darbai	3		1
6395	45261222-6	Stogo padengimo cementu darbai	3		1
6396	45261300-7	Jungiamųjų sluoksnių ir stoglovių įrengimo darbai	3		1
6397	45261310-0	Jungiamųjų sluoksnių įrengimo darbai	3		1
6398	45261320-3	Stoglovių įrengimo darbai	3		1
6399	45261400-8	Lakštinės dangos klojimo darbai	3		1
6400	45261410-1	Stogo izoliacijos įrengimo darbai	3		1
6401	45261420-4	Hidroizoliacijos įrengimo darbai	3		1
6402	45261900-3	Stogų remonto ir priežiūros darbai	3		1
6403	45261910-6	Stogų remontas	3		1
6404	45261920-9	Stogų priežiūros darbai	3		1
6405	45262000-1	Specialieji profesiniai statybos darbai, išskyrus stogų dengimą	3		1
6406	45262100-2	Pastolių surinkimo darbai	3		1
6407	45262110-5	Pastolių išmontavimo darbai	3		1
6408	45262120-8	Pastolių statymo darbai	3		1
6409	45262200-3	Pamatų klojimas ir vandens gręžinių gręžimas	3		1
6410	45262210-6	Pamatų klojimas	3		1
6411	45262211-3	Polių kalimas	3		1
6412	45262212-0	Tranšėjų dangos klojimo darbai	3		1
6413	45262213-7	Diafragminės sienos technika	3		1
6414	45262220-9	Vandens gręžinių gręžimas	3		1
6415	45262300-4	Betonavimo darbai	3		1
6416	45262310-7	Gelžbetonio klojimo darbai	3		1
6417	45262311-4	Betonavimo karkaso darymodarbai	3		1
6418	45262320-0	Žymėjimo darbai	3		1
6419	45262321-7	Grindų lyginimo darbai	3		1
6420	45262330-3	Betono remonto darbai	3		1
6421	45262340-6	Cemento skiedinio užpylimas	3		1
6422	45262350-9	Paprastas betonavimas	3		1
6423	45262360-2	Cementavimas	3		1
6424	45262370-5	Betoninių dangų įrengimo paslaugos	3		1
6425	45262400-5	Statybinio plieno montažo darbai+	3		1
6426	45262410-8	Statybinio plieno montažo darbai pastatuose	3		1
6427	45262420-1	Statybinio plieno montažo darbai statiniuose	3		1
6428	45262421-8	Laivų švartavimas jūroje	3		1
6429	45262422-5	Povandeninio gręžimo jūroje darbai	3		1
6430	45262423-2	Denio darbai	3		1
6431	45262424-9	Jūrinio modulio gamyba	3		1
6432	45262425-6	Karkaso gamyba	3		1
6433	45262426-3	Polių gamyba	3		1
6434	45262500-6	Mūrijimas ir plytų mūrijimas	3		1
6435	45262510-9	Akmenų mūrijimo darbai	3		1
6436	45262511-6	Akmenų pjaustymas	3		1
6437	45262512-3	Dailusis akmenų mūrijimas	3		1
6438	45262520-2	Plytų mūrijimo darbai	3		1
6439	45262521-9	Sienų mūrijimas	3		1
6440	45262522-6	Mūrijimas	3		1
6441	45262600-7	Įvairūs specialieji profesiniai statybos darbai	3		1
6442	45262610-0	Pramoniniai  kaminai	3		1
6443	45262620-3	Laikančiosios sienos	3		1
6444	45262630-6	Krosnių statymas	3		1
6445	45262640-9	Aplinkos gerinimo darbai	3		1
6446	45262650-2	Plakiravimo darbai	3		1
6447	45262660-5	Asbesto šalinimo darbai	3		1
6448	45262700-8	Pastato pertvarkymo darbai	3		1
6449	45262800-9	Pastato išplėtimo darbas	3		1
6450	45300000-0	Pastatų įrengimo darbai	3		1
6451	45310000-3	Elektros instaliacijos montavimo darbai	3		1
6452	45311000-0	Elektros laidų tiesimo ir įrengimo darbai	3		1
6453	45311100-1	Elektros laidų tiesimo darbai	3		1
6454	45311200-2	Elektros įrengimo darbai	3		1
6455	45312000-7	Signalizacijos sistemų ir antenų montavimo darbai	3		1
6456	45312100-8	Gaisrinės signalizacijos sistemų montavimo darbai	3		1
6457	45312200-9	Apsaugos nuo įsilaužimo signalizacijos sistemų montavimo darbai	3		1
6458	45312300-0	Antenų montavimo darbai	3		1
6459	45312310-3	Apsaugos nuo žaibo įrengimo darbai	3		1
6460	45312311-0	Žaibolaidžių įrengimo darbai	3		1
6461	45312320-6	Televizijos antenų įrengimo darbai	3		1
6462	45312330-9	Radijo antenų įrengimo darbai	3		1
6463	45313000-4	Liftų ir eskalatorių montavimo darbai	3		1
6464	45313100-5	Liftų montavimo darbai	3		1
6465	45313200-6	Eskalatorių montavimo darbai	3		1
6466	45313210-9	Slenkančių takų montavimo darbai	3		1
6467	45314000-1	Telekomunikacijų įrangos įrengimas	3		1
6468	45314100-2	Telefono stočių montavimas	3		1
6469	45314120-8	Perjungimo skydų įrengimas	3		1
6470	45314200-3	Telefono linijų įrengimas	3		1
6471	45314300-4	Kabelių infrastruktūros įrengimas	3		1
6472	45314310-7	Kabelių klojimas	3		1
6473	45314320-0	Kompiuterių kabelių klojimas	3		1
6474	45315000-8	Šildymo ir kitos pastato elektros įrangos elektros instaliacijos montavimo darbai	3		1
6475	45315100-9	Elektros instaliacijos inžinerinio montavimo darbai	3		1
6476	45315200-0	Turbinų darbai	3		1
6477	45315300-1	Elektros energijos tiekimo įranga	3		1
6478	45315400-2	Aukštos įtampos instaliacijos montavimo darbai	3		1
6479	45315500-3	Vidutinės įtampos instaliacijos montavimo darbai	3		1
6480	45315600-4	Žemos įtampos instaliacijos montavimo darbai	3		1
6481	45315700-5	Pastočių įrengimo darbai	3		1
6482	45316000-5	Apšvietimo ir signalizacijos sistemų montavimo darbai	3		1
6483	45316100-6	Lauko apšvietimo įrenginių montavimas	3		1
6484	45316110-9	Kelių apšvietimo įrenginių montavimas	3		1
6485	45316200-7	Signalizacijos įrenginių montavimas	3		1
6486	45316210-0	Eismo stebėsenos įrenginių montavimas	3		1
6487	45316211-7	Apšviestų kelio ženklų įrengimas	3		1
6488	45316212-4	Šviesoforų įrengimas	3		1
6489	45316213-1	Eismo valdymo įrangos montavimas	3		1
6490	45316220-3	Oro uosto signalizacijos įrenginių montavimas	3		1
6491	45316230-6	Uosto signalizacijos įrenginių montavimas	3		1
6492	45317000-2	Kiti elektros instaliacijos montavimo darbai	3		1
6493	45317100-3	Siurblių įrenginių elektros instaliacijos montavimo darbai	3		1
6494	45317200-4	Transformatorių elektros instaliacijos montavimo darbai	3		1
6495	45317300-5	Elektros skirstymo aparatų elektros instaliacijos montavimo darbai	3		1
6496	45317400-6	Filtravimo įrenginių elektros instaliacijos montavimo darbai	3		1
6497	45320000-6	Izoliacijos darbai	3		1
6498	45321000-3	Šiluminės izoliacijos darbai	3		1
6499	45323000-7	Garso izoliacijos darbai	3		1
6500	45324000-4	Sausatinkio darbai	3		1
6501	45330000-9	Vandentiekio ir sanitarinių įrenginių įrengimo darbai 	3		1
6502	45331000-6	Šildymo, vėdinimo ir oro kondicionavimo įrengimo darbai	3		1
6503	45331100-7	Centrinio šildymo įrengimo darbai	3		1
6504	45331110-0	Katilų montavimo darbai	3		1
6505	45331200-8	Vėdinimo ir oro kondicionavimo įrengimo darbai	3		1
6506	45331210-1	Vėdinimo įrengimo darbai	3		1
6507	45331211-8	Lauko vėdinimo įrengimas	3		1
6508	45331220-4	Oro kondicionavimo įrengimo darbai	3		1
6509	45331221-1	Dalinio oro kondicionavimo įrengimo darbai	3		1
6510	45331230-7	Aušinimo įrenginių montavimo darbai	3		1
6511	45331231-4	Šaldymo įrenginių montavimo darbai	3		1
6512	45332000-3	Vandentiekio ir kanalizacijos tiesimo darbai	3		1
6513	45332200-5	Vandentiekio įrengimo darbai	3		1
6514	45332300-6	Kanalizacijos tiesimo darbai	3		1
6515	45332400-7	Sanitarinės įrangos montavimo darbai	3		1
6516	45333000-0	Dujų įrenginių montavimo darbai	3		1
6517	45333100-1	Dujų reguliavimo įrenginių montavimo darbai	3		1
6518	45333200-2	Dujų skaitiklių motavimo darbai	3		1
6519	45340000-2	Aptvarų, turėklų ir saugos įrenginių montavimo darbai	3		1
6520	45341000-9	Turėklų montavimas	3		1
6521	45342000-6	Aptvarų statymas	3		1
6522	45343000-3	Priešgaisrinių įrenginių montavimo darbai	3		1
6523	45343100-4	Priešgaisrinės apsaugos darbai	3		1
6524	45343200-5	Gaisro gesinimo įrenginių montavimo darbai	3		1
6525	45343210-8	Ugnies gesinimo anglies dvideginiu įrenginių montavimo darbai	3		1
6526	45343220-1	Gesintuvų montavimo darbai	3		1
6527	45343230-4	Purškimo sistemų montavimo darbai	3		1
6528	45350000-5	Mechaninės įrangos montavimas	3		1
6529	45351000-2	Mechaninės inžinerijos montavimo darbai	3		1
6530	45400000-1	Pastato užbaigimo darbai	3		1
6531	45410000-4	Tinkavimo darbai	3		1
6532	45420000-7	Stalių ir dailidžių montavimo darbai	3		1
6533	45421000-4	Stalių darbai	3		1
6534	45421100-5	Durų ir langų bei susijusių elementų montavimas	3		1
6535	45421110-8	Metalinių durų staktų ir langų rėmų montavimas	3		1
6536	45421111-5	Metalinių durų staktų montavimas	3		1
6537	45421112-2	Metalinių langų rėmų montavimas	3		1
6538	45421113-9	Metalinių slenksčių montavimas	3		1
6539	45421114-6	Metalinių durų montavimas	3		1
6540	45421115-3	Metalinių langų montavimas	3		1
6541	45421120-1	Plastikinių durų staktų ir langų rėmų montavimas	3		1
6542	45421121-8	Plastikinių durų staktų montavimas	3		1
6543	45421122-5	Plastikinių langų rėmų montavimas	3		1
6544	45421123-2	Plastikinių slenksčių montavimas	3		1
6545	45421124-9	Plastikinių durų montavimas	3		1
6546	45421125-6	Plastikinių langų montavimas	3		1
6547	45421130-4	Medinių durų staktų ir langų rėmų montavimas	3		1
6548	45421131-1	Medinių durų staktų montavimas	3		1
6549	45421132-8	Medinių langų rėmų montavimas	3		1
6550	45421133-5	Medinių slenksčių montavimas	3		1
6551	45421134-2	Medinių durų montavimas	3		1
6552	45421135-9	Medinių langų montavimas	3		1
6553	45421140-7	Stalių metalinių dirbinių, išskyrus duris ir langus, montavimas	3		1
6554	45421141-4	Pertvarų montavimas	3		1
6555	45421142-1	Langinių montavimas	3		1
6556	45421143-8	Žaliuzių montavimo darbai	3		1
6557	45421144-5	Tentų montavimo darbai	3		1
6558	45421145-2	Žaliuzių montavimo darbai	3		1
6559	45421146-9	Kabinamųjų lubų montavimas	3		1
6560	45421147-6	Grotelių montavimas	3		1
6561	45421148-3	Vartų montavimas	3		1
6562	45421150-0	Stalių nemetalinių dirbinių montavimo darbai	3		1
6563	45421151-7	Įmontuojamų virtuvės baldų montavimas	3		1
6564	45421152-4	Pertvarų montavimas	3		1
6565	45421153-1	Įmontuojamų baldų montavimas	3		1
6566	45421160-3	Geležies dirbinių darbai	3		1
6567	45422000-1	Dailidžių montuojamieji darbai	3		1
6568	45422100-2	Medžio darbai	3		1
6569	45430000-0	Grindų ir sienų dangų klojimo darbai	3		1
6570	45431000-7	Plytelių klojimo darbai	3		1
6571	45431100-8	Grindų plytelių klojimo darbai	3		1
6572	45431200-9	Sienų aptaisymo plytelėmis darbai	3		1
6573	45432000-4	Grindų klojimo ir dengimo, sienų dengimo ir tapetavimo darbai	3		1
6574	45432100-5	Grindų klojimo ir dengimo darbai	3		1
6575	45432110-8	Grindų klojimo darbai	3		1
6576	45432111-5	Lanksčiųjų grindų dangų klojimo darbai	3		1
6577	45432112-2	Grindinio klojimas	3		1
6578	45432113-9	Parketinės dangos klojimas	3		1
6579	45432114-6	Medinių grindų klojimo darbai	3		1
6580	45432120-1	Papildomųjų grindų montavimo darbai	3		1
6581	45432121-8	Kompiuterių patalpos grindys	3		1
6582	45432130-4	Grindų dengimo darbai	3		1
6583	45432200-6	Sienų dengimo ir tapetavimo darbai	3		1
6584	45432210-9	Sienų dengimo darbai	3		1
6585	45432220-2	Sienų tapetavimo darbai	3		1
6586	45440000-3	Dažymo ir poliravimo darbai	3		1
6587	45441000-0	Poliravimo darbai	3		1
6588	45442000-7	Apsauginių dangų įrengimo darbai	3		1
6589	45442100-8	Dažymo darbai	3		1
6590	45442110-1	Pastatų dažymo darbai	3		1
6591	45442120-4	Statinių dažymo ir dengimo apsaugine danga darbai	3		1
6592	45442121-1	Statinių dažymo darbai	3		1
6593	45442180-2	Perdažymo darbai	3		1
6594	45442190-5	Dažų skutimo darbai	3		1
6595	45442200-9	Antikorozinių dangų įrengimo darbai	3		1
6596	45442210-2	Galvanizavimo darbai	3		1
6597	45442300-0	Paviršiaus apsaugos apsaugos	3		1
6598	45450000-6	Kiti pastatų užbaigimo darbai	3		1
6599	45451000-3	Dekoravimo darbai	3		1
6600	45451100-4	Puošimo įrengimo darbai	3		1
6601	45451200-5	Apkalos darbai	3		1
6602	45451300-6	Žiemos sodai	3		1
6603	45452000-0	Pastatų išorės valymo darbai	3		1
